id,genre,song_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
047kjcvo6CgLT4ScsMpgze,trance,,0.409,0.987,11,-8.148,1,0.0679,0.000813,0.897,0.497,0.161,140.004,222857
60mw5ZAFAAEiPk8NOoQ538,trance,,0.297,0.727,3,-8.407,1,0.0481,0.0458,0.00066,0.205,0.195,137.029,205733
2RUZMuGbgY7oSxYuGCp5Vt,trance,,0.657,0.754,5,-7.188,1,0.346,0.00552,7.41E-05,0.202,0.206,129.398,326600
1eXFwMwSBSJJDIViT9XBcx,trance,,0.505,0.934,9,-6.726,1,0.0606,0.0016,0.000186,0.194,0.143,136.018,202059
7HLzCvHL7LACyRz5bmOpW7,trance,,0.602,0.882,9,-8.035,0,0.0437,0.000266,0.949,0.0828,0.183,127.206,196213
6weY6MnAYLAUVOiK35FB2T,trance,,0.483,0.958,9,-9.232,0,0.0456,0.000834,0.854,0.33,0.182,138,320000
2veD2T9UElKuePBt6FW4nO,trance,,0.525,0.675,10,-7.621,1,0.0399,0.00608,0.000175,0.181,0.144,127.991,246094
0u0hJgIRqaBKARIkuxkxpT,trance,,0.4,0.969,0,-7.132,1,0.0331,2.91E-05,0.827,0.185,0.27,142.022,158464
6VSWQriPvqsuwktlDNCI76,trance,,0.516,0.923,5,-3.852,0,0.0471,0.00119,0.716,0.311,0.312,133.997,148136
543e0jsNlW2je267bHTlGQ,trance,,0.432,0.962,5,-6.516,0,0.0547,0.000123,0.874,0.65,0.423,139.991,535808
5cZRY3ayMY9sZnEplyRvci,trance,,0.45,0.91,0,-10.916,1,0.0713,0.00251,0.0326,0.382,0.0571,138.01,229570
664bs79V4i4ve7CoVhwOtY,trance,,0.452,0.932,1,-6.965,1,0.0303,4.58E-05,0.946,0.409,0.152,138.02,119789
2wenrYI6WqDF6r4wRIMq2r,trance,,0.491,0.765,5,-6.059,0,0.0833,0.00545,1.24E-05,0.291,0.211,128,210000
61A7q8cAiuEJKkwTwU9p95,trance,,0.369,0.932,7,-5.372,1,0.121,0.00264,0.000189,0.921,0.178,137.897,233080
500npkiJIvYzKADZtLP1NY,trance,,0.482,0.989,7,-5.363,1,0.284,0.000459,0.802,0.212,0.0399,139.984,220977
3AM1BrEzPLFjBY9YfHqH2H,trance,,0.353,0.993,0,-6.341,0,0.0621,0.0021,0.914,0.883,0.136,139.992,264085
2rOOTQVjt0q00KoqOmeTw4,trance,,0.562,0.872,4,-8.091,1,0.0603,0.000251,0.894,0.184,0.343,128.02,382266
37BDxaIJ7K1iExjU6K4sfd,trance,,0.664,0.802,9,-17.488,0,0.047,1.93E-05,0.842,0.0899,0.397,138.028,453440
6jrhBeRciifAxrNiywQ3J8,trance,,0.435,0.684,1,-7.064,0,0.0556,0.0132,0.00055,0.0818,0.195,127.93,283125
07YvpMhDCgbOCoW8vza8Jz,trance,,0.464,0.986,6,-4.517,0,0.0677,0.00164,0.951,0.385,0.0653,138.039,204478
2QWTrP6FgSLlLomGQGCIYe,trance,,0.404,0.906,5,-5.936,1,0.0483,0.000497,0.0137,0.549,0.235,137.899,157826
1ZbYYJzYKUGgdI6wAtltAQ,trance,,0.514,0.87,2,-8.43,0,0.0478,8.62E-05,0.279,0.116,0.0746,132.202,203293
4Dusv3GJEPkIWXPjXSwK3B,trance,,0.362,0.818,1,-11.888,0,0.0534,0.00113,0.122,0.256,0.124,136.026,300063
2K0jTj1WWiaFUuPzOgcAkt,trance,,0.631,0.672,6,-7.349,0,0.0852,0.000208,0.0414,0.858,0.234,126.012,206786
3AlWacV9RNnEOU9AVe2FrX,trance,,0.52,0.941,6,-7.618,0,0.0464,0.000618,0.87,0.102,0.0387,133.998,204510
2b5s0hYuCxbhItm493fxJ5,trance,,0.529,0.993,0,-3.916,1,0.12,0.0654,0.51,0.306,0.114,137.994,224293
0qm9E11tFa1O0yeYI9PrM1,trance,,0.521,0.93,6,-8.112,1,0.0447,0.000813,0.105,0.216,0.369,138.039,210539
3SDL6kApqUmrVe7KqGZifl,trance,,0.579,0.787,1,-7.135,1,0.0373,2.89E-05,0.907,0.0945,0.163,138.018,278206
7LB6U8bWnSh738zYPj6jtt,trance,,0.5,0.816,2,-9.347,0,0.0439,0.000155,0.331,0.112,0.0608,129.936,345520
1LGF8IHZImUniTmb7apRvZ,trance,,0.428,0.994,5,-5.909,1,0.0467,4.09E-06,0.964,0.156,0.349,139.982,164540
6wRw897grQRQrgr40VZ53n,trance,,0.613,0.75,2,-7.589,0,0.0522,0.0713,0.0125,0.188,0.0995,128.022,246683
3rBQ6uHae0osOw1KSXd6eH,trance,,0.418,0.986,6,-5.752,0,0.0552,8.57E-05,0.833,0.108,0.193,137.996,420000
2qcpCXEAQinfN8IYkHWE8l,trance,,0.643,0.932,3,-5.346,0,0.377,0.00429,0.000114,0.871,0.446,128.034,322988
4ICkowPvxuLjymzLRltHYT,trance,,0.551,0.817,8,-7.479,1,0.0319,0.0148,0.901,0.0935,0.322,138.028,256897
0B2e2Ni9R1qqzGP0V1Ome3,trance,,0.642,0.789,1,-9.474,0,0.108,0.00793,0.07,0.103,0.153,128.607,313520
6ataxZgJtC7OROpznt1V5A,trance,,0.529,0.826,3,-5.293,0,0.0396,0.0457,8.39E-05,0.172,0.369,130.079,215997
0e2fAm0BZJyioclbL2j78W,trance,,0.567,0.972,10,-6.062,0,0.0863,0.000374,0.465,0.104,0.187,137.981,333931
13JEX3PlqUHHREMZ6k9KYn,trance,,0.625,0.717,11,-6.882,0,0.0685,0.000444,0.00101,0.22,0.333,128.232,190171
1Q4aONq6IuoNJvs3CSjtbc,trance,,0.545,0.968,10,-3.032,0,0.0922,0.111,0.00052,0.0816,0.376,128.031,255750
7By4ljDLXpsu9CtgOROKsR,trance,,0.45,0.988,10,-5.885,0,0.0513,0.0248,0.862,0.337,0.201,138.017,245115
0pImG0zp5zN4NDV1zjnEPE,trance,,0.537,0.993,6,-5.223,0,0.0485,0.000218,0.0926,0.0559,0.0985,137.986,407571
47OCYz2Ag3qDPiIVQ9IWEm,trance,,0.567,0.972,7,-5.159,0,0.122,0.00943,0.123,0.102,0.135,137.941,213043
1nufXiTCTTAeJfO9hLHvO8,trance,,0.55,0.899,5,-3.284,0,0.0458,0.0113,9.65E-05,0.137,0.408,125.85,170079
2x10hwxxBN13BRSX7uhmmA,trance,,0.542,0.933,0,-9.668,1,0.0527,0.000209,0.783,0.153,0.187,125.005,245800
4THzJXHXBzx0zk34YKncnt,trance,,0.682,0.678,2,-5.722,0,0.0474,0.0344,0.0239,0.0885,0.136,127.957,346871
47ntOKFRFGVEnSQtJNHQBv,trance,,0.464,0.935,1,-4.383,0,0.0426,0.00339,0.00416,0.214,0.175,136.127,202059
4TbjGgV1EHSpvK5CaEgICK,trance,,0.588,0.706,6,-6.363,1,0.0281,0.00973,8.41E-05,0.0773,0.268,129.85,194597
0rupeURDRYOOjJaM6EK4Oz,trance,,0.442,0.895,8,-6.576,1,0.0391,0.00276,0.0528,0.406,0.148,138.003,202151
5lgUglLPVFuymKVTFoNrkK,trance,,0.539,0.992,2,-5.294,1,0.132,0.00138,0.787,0.294,0.352,137.965,434783
3gvezs1ahkG0hrhHwxGmQP,trance,,0.421,0.993,9,-6.467,0,0.13,0.00899,0.0801,0.346,0.0504,137.964,257415
1KRgt4TuBsQ9CyawL9An6Q,trance,,0.55,0.709,4,-6.906,0,0.0606,0.000107,0.385,0.554,0.0446,128.045,216777
69dEDpASFSfSfrchXdL4WT,trance,,0.53,0.956,0,-5.772,0,0.0831,0.00857,0.087,0.33,0.0719,137.909,255435
3vptcu2pesHD9zduE3TUGv,trance,,0.485,0.99,8,-3.293,1,0.0806,0.00034,0.628,0.363,0.269,137.957,452210
3wHphXdN68IMgi6qw3R1Mq,trance,,0.426,0.766,2,-6.069,0,0.0649,0.00594,1.89E-05,0.297,0.164,127.926,226750
3XTofPs2NAKvIKZ0mcElTS,trance,,0.546,0.917,7,-8.295,1,0.0469,0.000133,0.482,0.187,0.181,137.988,438000
7cgJFRRWf3suFjB9bQoaVh,trance,,0.439,0.964,1,-6.507,1,0.0382,0.000225,0.896,0.326,0.0744,138.002,257000
2hvszVVjiy2FGJy3EcIPuH,trance,,0.447,0.863,11,-9.966,1,0.0348,0.000303,0.855,0.216,0.0389,138.025,206983
3y7WBbPRbyz7vsPV61yD3F,trance,,0.379,0.742,2,-12.989,1,0.0366,0.000714,0.715,0.19,0.236,128.01,445067
4oK5gXwYUOm9h90mg4WKn1,trance,,0.52,0.911,1,-5.783,0,0.074,0.062,0.666,0.383,0.46,138.016,229611
1gh6DgTQ7pSp18cgZwrSlX,trance,,0.42,0.988,10,-7.608,0,0.0956,8.05E-05,0.877,0.0786,0.267,140.038,250295
4mUXw2kNGwaRSdUVlTAsWo,trance,,0.311,0.693,1,-7.558,1,0.0587,0.00443,0.802,0.371,0.172,128.925,297907
2aJCcFBFvi2FqKNQz23Wd1,trance,,0.71,0.726,2,-7.796,1,0.0729,0.0273,0.129,0.371,0.152,132.016,146507
2GfIvzcLC5VxJbQuoIiMoy,trance,,0.462,0.959,7,-5.537,1,0.0623,5.71E-05,0.886,0.485,0.316,137.997,401719
0zW8lf8kv4Km3sm4fM1L8j,trance,,0.445,0.978,9,-6.453,1,0.0437,0.00304,0.877,0.486,0.129,138.03,196522
6ZQwvLb7QK4fAzpK2IL85i,trance,,0.599,0.913,11,-6.955,0,0.092,0.00955,0.0123,0.257,0.275,133.979,193450
5hniVUXKcvi1yhVgRI7BWy,trance,,0.458,0.931,0,-7.293,1,0.0646,0.00184,0.313,0.0935,0.107,138.01,261739
34gbwSVy3NqcKIKxaImAya,trance,,0.439,0.957,9,-6.399,0,0.0461,0.00958,0.849,0.0767,0.114,135.997,423160
3f817uFRN1pvCW1qG8ygbx,trance,,0.357,0.742,5,-12.45,0,0.0476,2.49E-05,0.899,0.57,0.0389,136.003,197660
5TKqqece8q2qOdf4pvXxi3,trance,,0.597,0.897,3,-7.312,0,0.0585,0.000827,0.513,0.247,0.146,129.001,303947
2xwRx60RVTXYuWsDx7HXja,trance,,0.494,0.906,9,-5.968,1,0.044,0.00353,0.897,0.327,0.0364,135.951,190588
5FpzRMunoTVNgIdXbMS0jE,trance,,0.457,0.794,10,-6.729,1,0.0345,0.0181,0.00785,0.0853,0.212,141.974,344520
7xbFngRoagydSdaQNgphCj,trance,,0.494,0.94,8,-10.825,1,0.0477,0.00208,0.849,0.122,0.383,137.898,287120
4f5IiDfe5jvUuO5fZxHOqs,trance,,0.509,0.99,0,-8.208,1,0.047,0.000213,0.881,0.644,0.0946,137.997,616385
2eNGzZ0aNv347ppiaMTuSJ,trance,,0.526,0.764,8,-6.18,0,0.0365,0.0117,0.108,0.277,0.319,134.027,212239
0RnUzxc9JcAgPrqYIGSq4f,trance,,0.752,0.899,11,-4.901,0,0.132,0.006,0.0723,0.22,0.437,128.002,397500
0Eir0pPmdp2lwNBmmlICu2,trance,,0.293,0.986,11,-3.247,0,0.0499,0.00125,0.835,0.0706,0.342,140.004,268000
0XlCn9Xs39r9KMwfKv9Lbj,trance,,0.438,0.984,11,-7.052,0,0.0688,0.0037,0.934,0.409,0.342,138.071,231304
32R1xPSxMrzhpWKZ6AuhmF,trance,,0.501,0.891,1,-7.14,1,0.0309,0.000232,0.861,0.172,0.394,132.001,211731
0RL4Z2AwpliSVuBgxG80M1,trance,,0.575,0.976,7,-7.268,1,0.061,0.000624,0.336,0.839,0.106,140.031,224894
4PxwK5NEVZQKfdgvvkLbkZ,trance,,0.559,0.902,8,-6.631,1,0.0667,0.00194,0.313,0.37,0.0948,137.999,266000
6RFWhXNY8JgVSFCUhLiYzY,trance,,0.212,0.951,8,-7.676,1,0.192,0.00262,0.958,0.619,0.0388,135.926,169413
4CDsH2iFAh8ILnLe5Pnq7p,trance,,0.53,0.862,0,-7.116,1,0.051,6.99E-05,0.527,0.132,0.167,131.004,372074
3FZUJ7GMQ6HvCNpEPxsh6m,trance,,0.231,0.832,11,-7.341,0,0.042,0.246,0.824,0.359,0.351,127.996,206250
6Zzaec1hw5rnSuIyTXubwU,trance,,0.563,0.923,7,-7.329,1,0.0676,0.00172,0.287,0.12,0.356,137.986,223988
36IEMFl1RMyDIaSVeDZD4p,trance,,0.524,0.843,6,-7.72,0,0.0409,0.000529,0.272,0.0997,0.408,126.354,349973
05EIdvmLPbk6kHE1m0MkZY,trance,,0.505,0.961,9,-7.198,1,0.0642,0.000951,0.911,0.0416,0.398,139.995,379393
77hNSxEZn7R7ZU9vSU31W3,trance,,0.439,0.979,9,-2.652,0,0.0463,0.00203,0.502,0.437,0.333,133.881,173777
611leq3DwPB9Lz2TqnRNRS,trance,,0.579,0.884,4,-9.857,0,0.056,6.41E-06,0.863,0.0847,0.0391,135.024,405920
6Xt4ccmK1SZKBrd7VYSClg,trance,,0.547,0.973,6,-5.558,0,0.117,0.00497,0.745,0.175,0.0511,139.987,466286
40NJvThVItHX54o7WtDjjk,trance,,0.448,0.953,5,-7.599,0,0.0418,0.000866,0.0448,0.329,0.0736,138.003,259158
5nriEYfO0d6x3sxIlBeIw3,trance,,0.42,0.976,0,-7.281,0,0.0701,6.61E-05,0.65,0.0536,0.268,137.028,458978
431uuGxiOmfcwuNrxKEI8m,trance,,0.612,0.91,7,-6.417,1,0.0405,0.0771,0.0286,0.302,0.452,129.955,226616
2jpb7ud5iknlfrmPfu1mxu,trance,,0.669,0.782,0,-9.091,0,0.0523,0.00112,0.657,0.177,0.226,127.124,271840
558y1PfVxyzZfdwZbmqTIb,trance,,0.506,0.777,7,-7.47,0,0.0617,0.000281,0.164,0.0781,0.0418,129.004,247869
0hx0qnchYCievnKEjze6qW,trance,,0.625,0.789,11,-8.993,1,0.107,0.00416,0.0431,0.228,0.307,127.462,306880
3i7ZYpOe6KJBthp6NqPuFi,trance,,0.535,0.955,7,-8.448,0,0.0451,0.0926,0.493,0.104,0.159,137.99,241627
2wd3owuqYcaOVrXIjKSyXT,trance,,0.459,0.951,7,-7.391,0,0.0403,0.000269,0.864,0.0929,0.0394,133.994,550000
6XJFODHgcXnDw4E0gV2UnF,trance,,0.464,0.892,1,-6.411,0,0.0377,0.00274,0.951,0.0988,0.252,135.045,233116
2GOhSRmMH0mnVhsiJlLig5,trance,,0.391,0.984,2,-3.125,1,0.0675,0.000384,0.557,0.355,0.0445,137.997,264348
54XnQt8VE1Izt0R8Tv8ngO,trance,,0.4,0.625,10,-11.984,0,0.0375,0.0223,0.824,0.663,0.144,136.688,154633
4bsxuqX3yg2Fkzv737Ub2m,trance,,0.425,0.983,8,-8.346,0,0.13,0.00401,0.758,0.359,0.0693,139.945,214286
5DD6P7WGYms2O1OYnarY6j,trance,,0.366,0.973,4,-5.677,1,0.0461,0.00428,0.941,0.829,0.174,138.003,205217
26m3UerH85oMZOAh91TBYq,trance,,0.546,0.695,7,-7.321,0,0.182,0.332,0.000249,0.146,0.166,129.884,363265
1mWtCYaeby8Z3dejNRVSS6,trance,,0.223,0.897,7,-8.824,1,0.0615,0.00439,0.028,0.724,0.0679,132.55,242738
3oVnbdWg48ZrmsUAQQUKbU,trance,,0.602,0.847,9,-5.998,0,0.0589,0.00903,0.0306,0.0622,0.0863,138.025,235200
0kyeqJ391AFngRUaBJ0ilu,trance,,0.639,0.801,4,-5.871,1,0.0968,0.000921,0.00747,0.897,0.31,128.001,238125
3AHWTssW9UCahvxHxu1FWF,trance,,0.441,0.988,7,-7.354,1,0.046,0.000561,0.94,0.266,0.148,137.973,234783
6LrvBE5GNScBwO0QCN1w0u,trance,,0.465,0.975,4,-6.162,0,0.129,0.00148,0.0861,0.415,0.181,137.927,184796
4VpWV85g3dhSyIGmndwMiB,trance,,0.557,0.743,5,-4.24,1,0.0293,0.0102,6.19E-05,0.376,0.118,134.919,234667
1jluR5jLJoVTkJmYjSZWSj,trance,,0.484,0.863,1,-9.296,0,0.0408,0.00833,0.0393,0.398,0.126,130.059,236145
4CecqcmlsL8JGpsRiHhUJK,trance,,0.733,0.585,2,-5.654,0,0.0372,0.143,0.873,0.0666,0.318,128.009,216115
3DUZacFm9AlsTUYUMRTVfg,trance,,0.559,0.965,7,-8.241,0,0.0775,0.00269,0.286,0.393,0.38,137.977,233057
46qGjelSqCVKGMe8C3NAQf,trance,,0.45,0.962,9,-7.671,0,0.0611,0.00751,0.818,0.0842,0.184,136.963,286000
6LfoLzUaaddqYXOh8lei8k,trance,,0.55,0.596,11,-12.815,1,0.0519,0.00174,0.782,0.2,0.211,129.987,182840
62hJKbGRbHPW9cNSattGVM,trance,,0.441,0.984,2,-5.039,1,0.125,0.00169,0.000313,0.471,0.151,137.898,231304
4oAlACpQMYNkMPGja4PPgg,trance,,0.576,0.808,5,-10.125,0,0.0393,0.0982,0.92,0.111,0.573,130.997,591640
16iEq7EfkzblSg3AACYyrl,trance,,0.391,0.915,2,-13.165,1,0.0494,3.15E-05,0.847,0.153,0.144,138.009,194830
66iE9OGZwvpdglC76sMjxs,trance,,0.526,0.98,0,-4.564,1,0.0596,0.00256,0.131,0.616,0.136,139.998,233143
2buWSAysqR8L3PzhxnLhjE,trance,,0.501,0.972,4,-4.887,1,0.0781,0.00882,0.857,0.594,0.294,127.99,201181
6u1cVcnIGywxrmulsVo0vq,trance,,0.441,0.962,9,-6.755,1,0.0677,0.00249,0.131,0.322,0.0748,137.978,194999
1w2Z7Vtjmv0B9ygqMfzalE,trance,,0.451,0.978,2,-5.798,1,0.0635,1.88E-05,0.804,0.469,0.139,137.993,426087
7tqA9XeIDo4VEMaqKqs28g,trance,,0.52,0.78,0,-8.782,1,0.0339,0.0816,0.816,0.256,0.231,128.02,191719
6MMEqtGUwNyf4jlGl6tYpO,trance,,0.554,0.915,0,-8.116,1,0.0671,0.0715,0.833,0.0935,0.12,134.994,312867
6QC7NadDxeZ84FWQef7fw1,trance,,0.664,0.872,7,-7.282,0,0.0927,0.105,0.735,0.111,0.174,128.01,268242
44giOFeoXXmcFqibQd8Ibd,trance,,0.503,0.683,6,-9.738,0,0.0574,0.00372,0.126,0.618,0.107,133.018,358559
3IqI8NOeKASCQPAqLL9Lkd,trance,,0.513,0.966,0,-7.397,1,0.0542,0.000275,0.908,0.588,0.0484,139.999,288000
3E4C5k80TcY8iUlEerVc4G,trance,,0.465,0.759,3,-11.921,0,0.0735,0.0014,0.00546,0.232,0.0352,130.975,234492
57jVzFfjTQv4TmMVTcl8AF,trance,,0.362,0.998,8,-6.617,0,0.128,0.0027,0.783,0.699,0.154,140.009,210958
6aAuGqMIKulIeeyVvPQsCy,trance,,0.555,0.779,5,-5.193,1,0.042,0.0181,0.00158,0.568,0.279,127.941,197813
4gzUgyCJyfV8dqATQz86bz,trance,,0.46,0.953,0,-11.333,1,0.109,0.00898,0.377,0.268,0.184,136.957,238242
38M9umgIevydcwr2JxUQQq,trance,,0.504,0.975,1,-7.653,1,0.0377,0.00014,0.72,0.0996,0.452,141.985,200737
2ZJYNN5x98IOqeYeSFnmhL,trance,,0.458,0.941,5,-6.759,0,0.048,2.79E-05,0.865,0.369,0.0324,127.993,230000
2HrtFC3ZU0MwjeqTJN9UfS,trance,,0.541,0.821,6,-11.865,0,0.0394,0.0709,0.789,0.167,0.241,134.012,329573
1po3HpL1WcgpCewWbQm9Ob,trance,,0.383,0.977,1,-10.941,1,0.0539,3.56E-05,0.924,0.162,0.169,140.021,343270
0Uza88ytvsoykwndsyKRAh,trance,,0.508,0.779,4,-9.66,0,0.0385,0.000397,0.965,0.826,0.116,137.937,170300
06hD86kjAdNTbaIKIuI328,trance,,0.553,0.967,11,-3.964,1,0.197,0.00483,0.0677,0.418,0.155,131.975,173500
3cfaiaNQFefNQyrVijfIGk,trance,,0.475,0.939,5,-8.352,0,0.0579,0.000182,0.727,0.278,0.132,137.983,340870
6TWQN6f1FGCsfjCfXOPnSF,trance,,0.419,0.979,10,-3.703,1,0.279,0.00135,0.00345,0.16,0.0956,137.909,260723
1L7YgogWTaJBSYaSkXTAwG,trance,,0.797,0.88,0,-9.192,1,0.0498,0.0601,0.658,0.0799,0.756,127.954,515480
3YZENaDy37mjP4W15iWHKn,trance,,0.626,0.708,8,-6.398,0,0.0455,0.000262,0.556,0.933,0.428,132.994,444632
4L06jnq1Kpy68f8LJZ4vIV,trance,,0.415,0.996,11,-4.496,0,0.0632,0.000374,0.387,0.247,0.137,139.963,226286
4Va5o5N5NCd5PvaApyQ6BC,trance,,0.484,0.862,0,-16.96,1,0.055,0.00248,0.0866,0.691,0.22,134.754,199663
4VCfplHVsWJhCyoiUEOBSF,trance,,0.498,0.986,2,-5.806,1,0.103,0.000293,0.82,0.353,0.0607,139.984,416938
6uO14Mpy9MUmZDUzuhNYCo,trance,,0.422,0.991,0,-5.421,0,0.106,0.00477,0.000993,0.15,0.0552,138.017,188696
5DTneWXB859BHIZxwFvx1n,trance,,0.45,0.935,2,-6.177,1,0.0319,0.000116,0.925,0.0873,0.0892,137.751,514787
4hHGBeTdychFTyEdWRrnNq,trance,,0.519,0.896,3,-5.05,0,0.0441,7.83E-05,0.265,0.059,0.0976,133.974,365373
5VO6wMt2u3SLMYUS1HqZHn,trance,,0.534,0.982,10,-3.771,1,0.0742,0.0108,4.35E-05,0.377,0.109,137.983,209565
6wEZTx6cgFhBf4JQOy97GX,trance,,0.748,0.619,3,-10.033,0,0.278,0.122,6.46E-05,0.324,0.287,127.957,259932
3nv8ICoxtvN3KajNWycbPR,trance,,0.277,0.994,2,-5.022,1,0.211,0.000176,0.00295,0.801,0.0594,137.986,217849
6bSeJ64d75qGu1dYbjAjHE,trance,,0.749,0.934,6,-6.755,0,0.273,0.00767,0.46,0.0771,0.496,129.736,280874
2NzXXCj928Vcwv7ZEaslyN,trance,,0.475,0.988,10,-4.267,0,0.0611,3.51E-05,0.528,0.534,0.438,138.003,500089
1RGp9pxQVW5geXR26jXw8i,trance,,0.439,0.961,7,-5.363,1,0.0574,0.000249,0.621,0.411,0.0396,137.967,206957
0M227PdvSCpaGyOqQBr127,trance,,0.484,0.971,9,-6.896,0,0.152,0.000117,0.926,0.295,0.0345,135.966,326471
10h1uGIgTKN9w9odFaJy1Y,trance,,0.384,0.662,5,-10.758,1,0.039,0.00871,0.0397,0.172,0.0827,130.006,278772
4ZToQlVt3s9DDY4YNaSpy4,trance,,0.686,0.927,5,-5.528,1,0.105,0.00328,0.0226,0.207,0.201,139.995,175315
3Mi3dcmaS3FDYWRq0kWyMC,trance,,0.49,0.994,7,-5.346,1,0.109,0.000307,0.496,0.578,0.169,138.006,446957
0wXvUmkAGDzncFphK5Zj4j,trance,,0.455,0.994,10,-5.884,1,0.101,5.48E-05,0.589,0.378,0.0935,138.004,259130
1dnKQWjDNaPno0OLjE5AVD,trance,,0.732,0.733,9,-8.504,1,0.0609,0.0191,0.348,0.0737,0.0954,138.02,384186
4nlzFHJkMFOggJyY5m5aYM,trance,,0.431,0.932,1,-6.167,0,0.102,0.00104,0.89,0.285,0.0569,137.969,233062
67TQ7be5yLK10RdDRY0RCa,trance,,0.394,0.897,7,-9.145,0,0.0645,0.000535,0.56,0.286,0.042,138.149,318043
1prFO58Ky5r4yQgYeDU54l,trance,,0.419,0.995,0,-4.286,1,0.0666,9.31E-05,0.272,0.0921,0.314,139.969,228643
1es778GBtqhWBQBjWBmbyO,trance,,0.426,0.956,1,-5.347,1,0.0521,0.000478,0.961,0.331,0.0383,136.005,243459
2vOpPEasMnz82qjloILa7d,trance,,0.368,0.473,5,-18.243,0,0.0815,0.000114,0.0112,0.398,0.184,132.306,152308
3Bk6AAMvNFWXbGgGzclYJc,trance,,0.571,0.912,4,-5.337,0,0.064,0.000533,0.362,0.0939,0.416,136.007,402371
5rjivJ3fzZMMh419sMPZ2o,trance,,0.676,0.788,6,-6.084,0,0.0999,0.00108,0.351,0.477,0.0749,130.979,417544
4FnyVvRingsWtWpLzn8A6L,trance,,0.562,0.838,1,-8.951,0,0.0425,0.00277,0.275,0.448,0.46,137.995,431332
4D8r8WOQLbKfVCtPhuxL0k,trance,,0.422,0.931,7,-7.641,0,0.036,0.000273,0.932,0.0713,0.0566,135.017,239111
5I38CmCBrEVSJdKorbaGxo,trance,,0.451,0.995,1,-3.982,1,0.164,3.33E-05,0.854,0.442,0.0606,140.042,246854
6juNT4e1sdgjaQOvSQapXJ,trance,,0.471,0.863,6,-6.197,0,0.0484,0.00538,0,0.214,0.124,128.007,232988
6t3tEzMpOgNFW4p1NfvZXz,trance,,0.608,0.923,1,-6.394,1,0.0438,0.000414,0.589,0.494,0.196,140.016,229509
2fh2FptQslD2xNMHrlmH2l,trance,,0.419,0.995,0,-4.286,1,0.0666,9.31E-05,0.272,0.0921,0.314,139.969,228643
2E4C3EB7edihbDBcW0tRvb,trance,,0.706,0.492,7,-6.792,0,0.0638,0.00105,0.025,0.0621,0.2,128.013,335254
4DGNZ6Ka8oQQlINWxBLbjR,trance,,0.65,0.705,9,-7.795,0,0.0393,0.000802,0.709,0.679,0.294,134.985,407150
0JoP2euFziRv2acYi9n2LL,trance,,0.435,0.942,6,-7.412,1,0.0458,0.000147,0.328,0.418,0.105,137.979,197945
1b37uAE8I6p4EuKVx0lMTV,trance,,0.503,0.901,6,-7.164,0,0.0467,0.00108,0.821,0.546,0.0927,133.001,238000
5ILu3mqn24uAxat6j9GXKV,trance,,0.466,0.93,4,-2.555,0,0.0627,0.0707,0.0009,0.33,0.134,129.99,275646
3dZEikZvDPu5wOR3xWMAVK,trance,,0.583,0.8,1,-7.471,0,0.0429,0.312,0.184,0.828,0.208,129.274,356413
2puRmZKDpmW6hrg91j2TIA,trance,,0.32,0.867,9,-5.124,1,0.0375,0.0281,0.812,0.177,0.0895,128.029,230574
5Fr7Awfz03uNlZqyhR6WwF,trance,,0.559,0.947,1,-7.692,1,0.144,0.000116,0.903,0.328,0.304,137.983,251000
3WHmWtDBFfXpu4ANoW020g,trance,,0.887,0.812,9,-4.172,1,0.111,0.00677,0.408,0.0955,0.126,128.012,413016
7KB8oL65BDNKhnk23Cyk6i,trance,,0.599,0.792,9,-6.333,1,0.0295,0.000877,0.467,0.344,0.193,125.033,195840
14ReI0NQxd7xlrwQFWTu3M,trance,,0.617,0.764,10,-5.877,0,0.0669,0.00475,3.46E-05,0.359,0.135,128.011,212136
4sAjVcXOr8CJHJ4FnoXsiJ,trance,,0.63,0.992,11,-7.802,0,0.0983,0.00908,0.765,0.197,0.319,137.984,360000
3DZ2cHXdM2U7BPrG7XSxDW,trance,,0.513,0.859,0,-7.813,1,0.0435,2.91E-05,0.211,0.152,0.384,125.849,244173
3NuCilxtRtGOjKPfGy3D21,trance,,0.473,0.938,6,-5.656,0,0.0421,5.46E-05,0.311,0.0592,0.176,138.002,353283
1lirkBbo44UHLp4xPa1W1x,trance,,0.566,0.879,0,-6.768,1,0.0723,0.000981,0.00244,0.444,0.199,129.94,155113
6Lu8bmXcmVvaSRW0pF6T7e,trance,,0.585,0.839,2,-7.085,1,0.0353,0.000105,0.571,0.488,0.218,130.007,200308
2eZ2qukMjkL7YQqRt35Xuv,trance,,0.549,0.814,6,-6.746,0,0.0388,0.00513,0.77,0.574,0.525,128.041,300469
02HExKoe3uNeIzLMptSP11,trance,,0.498,0.878,3,-3.408,1,0.05,0.00377,0.000166,0.532,0.176,132.065,191136
79SPvCgoMfT4d9qhO9J80A,trance,,0.391,0.996,1,-9.145,1,0.0579,2.77E-05,0.868,0.15,0.0829,138.001,236530
7IW5A0YbTrm5kM0CTPvdjq,trance,,0.42,0.979,1,-5.399,1,0.0541,5.03E-05,0.869,0.128,0.129,139.992,219429
7cy3EiMdRsDey2TQCvPY4s,trance,,0.467,0.982,6,-5.356,0,0.0557,1.57E-05,0.491,0.356,0.232,137.994,414163
